route_id,service_id,trip_id,trip_headsign,direction_id,direction_name,block_id,shape_id,wheelchair_accessible,trip_bikes_allowed,trip_headsign_short
27,69608-1111100-0,14062559,"Kearny Mesa T.C.",0,East,92802,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062502,"Kearny Mesa T.C.",0,East,2704,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062469,"Kearny Mesa T.C.",0,East,2701,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062540,"Kearny Mesa T.C.",0,East,92801,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062523,"Kearny Mesa T.C.",0,East,2703,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062579,"Kearny Mesa T.C.",0,East,92803,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062487,"Kearny Mesa T.C.",0,East,2702,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062563,"Kearny Mesa T.C.",0,East,92802,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062506,"Kearny Mesa T.C.",0,East,2704,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062473,"Kearny Mesa T.C.",0,East,2701,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062544,"Kearny Mesa T.C.",0,East,92801,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062527,"Kearny Mesa T.C.",0,East,2703,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062593,"Kearny Mesa T.C.",0,East,2705,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062583,"Kearny Mesa T.C.",0,East,92803,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062491,"Kearny Mesa T.C.",0,East,2702,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062567,"Kearny Mesa T.C.",0,East,92802,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062510,"Kearny Mesa T.C.",0,East,2704,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062477,"Kearny Mesa T.C.",0,East,2701,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062548,"Kearny Mesa T.C.",0,East,92801,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062531,"Kearny Mesa T.C.",0,East,2703,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062597,"Kearny Mesa T.C.",0,East,2705,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062587,"Kearny Mesa T.C.",0,East,92803,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062495,"Kearny Mesa T.C.",0,East,2702,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062571,"Kearny Mesa T.C.",0,East,92802,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062514,"Kearny Mesa T.C.",0,East,2704,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062481,"Kearny Mesa T.C.",0,East,2701,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062552,"Kearny Mesa T.C.",0,East,92801,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062601,"Kearny Mesa T.C.",0,East,2705,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062499,"Kearny Mesa T.C.",0,East,2702,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062518,"Kearny Mesa T.C.",0,East,2704,27_2_74,1,2,Krny Msa T.C.
27,69608-1111100-0,14062468,"Pacific Beach",1,West,2701,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062539,"Pacific Beach",1,West,92801,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062522,"Pacific Beach",1,West,2703,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062578,"Pacific Beach",1,West,92803,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062486,"Pacific Beach",1,West,2702,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062562,"Pacific Beach",1,West,92802,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062505,"Pacific Beach",1,West,2704,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062472,"Pacific Beach",1,West,2701,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062543,"Pacific Beach",1,West,92801,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062526,"Pacific Beach",1,West,2703,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062582,"Pacific Beach",1,West,92803,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062490,"Pacific Beach",1,West,2702,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062566,"Pacific Beach",1,West,92802,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062509,"Pacific Beach",1,West,2704,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062476,"Pacific Beach",1,West,2701,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062547,"Pacific Beach",1,West,92801,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062530,"Pacific Beach",1,West,2703,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062596,"Pacific Beach",1,West,2705,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062586,"Pacific Beach",1,West,92803,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062494,"Pacific Beach",1,West,2702,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062570,"Pacific Beach",1,West,92802,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062513,"Pacific Beach",1,West,2704,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062480,"Pacific Beach",1,West,2701,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062551,"Pacific Beach",1,West,92801,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062534,"Pacific Beach",1,West,2703,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062600,"Pacific Beach",1,West,2705,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062590,"Pacific Beach",1,West,92803,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062498,"Pacific Beach",1,West,2702,27_3_75,1,2,Pac Bch
27,69608-1111100-0,14062517,"Pacific Beach",1,West,2704,27_3_75,1,2,Pac Bch
115,69608-1111100-0,14061896,"El Cajon Transit Ctr",0,East,11503,115_2_79,1,2,El Caj TC
115,69608-1111100-0,14061928,"El Cajon Transit Ctr",0,East,11502,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061916,"El Cajon Transit Ctr",0,East,11501,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061895,"El Cajon Transit Ctr",0,East,11504,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061900,"El Cajon Transit Ctr",0,East,11503,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061927,"El Cajon Transit Ctr",0,East,11502,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061915,"El Cajon Transit Ctr",0,East,11501,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061899,"El Cajon Transit Ctr",0,East,11504,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061901,"El Cajon Transit Ctr",0,East,11503,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061926,"El Cajon Transit Ctr",0,East,11502,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061912,"El Cajon Transit Ctr",0,East,11501,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061910,"El Cajon Transit Ctr",0,East,11504,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061913,"El Cajon Transit Ctr",0,East,11503,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061922,"El Cajon Transit Ctr",0,East,11502,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061911,"El Cajon Transit Ctr",0,East,11501,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061905,"El Cajon Transit Ctr",0,East,11504,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061921,"El Cajon Transit Ctr",0,East,11503,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061920,"El Cajon Transit Ctr",0,East,11502,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061932,"El Cajon Transit Ctr",0,East,11501,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061931,"El Cajon Transit Ctr",0,East,11504,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061930,"El Cajon Transit Ctr",0,East,11503,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061937,"El Cajon Transit Ctr",0,East,11502,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061936,"El Cajon Transit Ctr",0,East,11501,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061940,"El Cajon Transit Ctr",0,East,11504,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061941,"El Cajon Transit Ctr",0,East,11503,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061944,"El Cajon Transit Ctr",0,East,11501,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061946,"El Cajon Transit Ctr",0,East,11503,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061948,"El Cajon Transit Ctr",0,East,87201,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061950,"El Cajon Transit Ctr",0,East,84802,115_2_81,1,2,El Caj TC
115,69608-1111100-0,14061929,"SDSU",1,West,11502,115_3_80,1,2,SDSU
115,69608-1111100-0,14061906,"SDSU",1,West,11501,115_3_77,1,2,SDSU
115,69608-1111100-0,14061893,"SDSU",1,West,11504,115_3_77,1,2,SDSU
115,69608-1111100-0,14061898,"SDSU",1,West,11503,115_3_77,1,2,SDSU
115,69608-1111100-0,14061917,"SDSU",1,West,11502,115_3_77,1,2,SDSU
115,69608-1111100-0,14061907,"SDSU",1,West,11501,115_3_77,1,2,SDSU
115,69608-1111100-0,14061894,"SDSU",1,West,11504,115_3_77,1,2,SDSU
115,69608-1111100-0,14061897,"SDSU",1,West,11503,115_3_77,1,2,SDSU
115,69608-1111100-0,14061918,"SDSU",1,West,11502,115_3_77,1,2,SDSU
115,69608-1111100-0,14061904,"SDSU",1,West,11501,115_3_77,1,2,SDSU
115,69608-1111100-0,14061902,"SDSU",1,West,11504,115_3_77,1,2,SDSU
115,69608-1111100-0,14061903,"SDSU",1,West,11503,115_3_77,1,2,SDSU
115,69608-1111100-0,14061919,"SDSU",1,West,11502,115_3_77,1,2,SDSU
115,69608-1111100-0,14061908,"SDSU",1,West,11501,115_3_77,1,2,SDSU
115,69608-1111100-0,14061909,"SDSU",1,West,11504,115_3_77,1,2,SDSU
115,69608-1111100-0,14061914,"SDSU",1,West,11503,115_3_77,1,2,SDSU
115,69608-1111100-0,14061925,"SDSU",1,West,11502,115_3_77,1,2,SDSU
115,69608-1111100-0,14061923,"SDSU",1,West,11501,115_3_77,1,2,SDSU
115,69608-1111100-0,14061924,"SDSU",1,West,11504,115_3_77,1,2,SDSU
115,69608-1111100-0,14061933,"SDSU",1,West,11503,115_3_77,1,2,SDSU
115,69608-1111100-0,14061934,"SDSU",1,West,11502,115_3_77,1,2,SDSU
115,69608-1111100-0,14061935,"SDSU",1,West,11501,115_3_77,1,2,SDSU
115,69608-1111100-0,14061939,"SDSU",1,West,11504,115_3_77,1,2,SDSU
115,69608-1111100-0,14061938,"SDSU",1,West,11503,115_3_77,1,2,SDSU
115,69608-1111100-0,14061942,"SDSU",1,West,11502,115_3_77,1,2,SDSU
115,69608-1111100-0,14061943,"SDSU",1,West,11501,115_3_77,1,2,SDSU
115,69608-1111100-0,14061945,"SDSU",1,West,11503,115_3_77,1,2,SDSU
115,69608-1111100-0,14061947,"SDSU",1,West,87201,115_3_77,1,2,SDSU
115,69608-1111100-0,14061949,"SDSU",1,West,84802,115_3_77,1,2,SDSU
815,69608-1111100-0,14061954,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061987,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062011,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062045,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061956,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061989,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062013,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062047,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061958,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061991,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062015,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062049,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061960,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061993,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062017,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062051,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061962,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061995,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062019,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062053,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061964,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061997,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062021,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062055,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061966,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061999,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062023,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062057,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061968,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062001,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062025,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062059,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061970,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062003,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062027,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062061,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061972,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062005,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062029,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062063,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061974,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062007,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062031,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062065,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061976,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062009,"E. Main & Madison",0,East,81502,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062033,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062067,"E. Main & Madison",0,East,81504,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061978,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062035,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061980,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062037,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061982,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062039,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061984,"E. Main & Madison",0,East,81501,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062041,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14062043,"E. Main & Madison",0,East,81503,815_2_21,1,2,E. Main&Madison
815,69608-1111100-0,14061952,"El Cajon Transit Ctr",1,West,86401,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061985,"El Cajon Transit Ctr",1,West,86402,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061953,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061986,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062010,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062044,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061955,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061988,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062012,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062046,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061957,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061990,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062014,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062048,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061959,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061992,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062016,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062050,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061961,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061994,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062018,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062052,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061963,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061996,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062020,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062054,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061965,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061998,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062022,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062056,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061967,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062000,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062024,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062058,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061969,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062002,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062026,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062060,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061971,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062004,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062028,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062062,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061973,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062006,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062030,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062064,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061975,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062008,"El Cajon Transit Ctr",1,West,81502,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062032,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062066,"El Cajon Transit Ctr",1,West,81504,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061977,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062034,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061979,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062036,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061981,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062038,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14061983,"El Cajon Transit Ctr",1,West,81501,815_3_20,1,2,El Caj TC
815,69608-1111100-0,14062040,"El Cajon Transit Ctr",1,West,81503,815_3_20,1,2,El Caj TC
816,69608-1111100-0,14062217,"Cuyamaca College",0,East,84804,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062200,"Cuyamaca College",0,East,84803,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062144,"Cuyamaca College",0,East,84806,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062163,"Cuyamaca College",0,East,84801,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062181,"Cuyamaca College",0,East,84802,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062238,"Cuyamaca College",0,East,84805,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062221,"Cuyamaca College",0,East,84804,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062204,"Cuyamaca College",0,East,84803,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062148,"Cuyamaca College",0,East,84806,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062167,"Cuyamaca College",0,East,84801,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062185,"Cuyamaca College",0,East,84802,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062242,"Cuyamaca College",0,East,84805,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062225,"Cuyamaca College",0,East,84804,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062208,"Cuyamaca College",0,East,84803,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062152,"Cuyamaca College",0,East,84806,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062171,"Cuyamaca College",0,East,84801,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062189,"Cuyamaca College",0,East,84802,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062246,"Cuyamaca College",0,East,84805,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062229,"Cuyamaca College",0,East,84804,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062212,"Cuyamaca College",0,East,84803,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062156,"Cuyamaca College",0,East,84806,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062175,"Cuyamaca College",0,East,84801,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062193,"Cuyamaca College",0,East,84802,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062250,"Cuyamaca College",0,East,84805,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062233,"Cuyamaca College",0,East,84804,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062216,"Cuyamaca College",0,East,84803,816_2_23,1,2,Cuy Clg
816,69608-1111100-0,14062178,"El Cajon Transit Ctr",1,West,84802,816_3_22,1,2,El Caj TC
816,69608-1111100-0,14062235,"El Cajon Transit Ctr",1,West,84805,816_3_22,1,2,El Caj TC
816,69608-1111100-0,14062218,"El Cajon Transit Ctr",1,West,84804,816_3_22,1,2,El Caj TC
816,69608-1111100-0,14062201,"El Cajon Transit Ctr",1,West,84803,816_3_22,1,2,El Caj TC
816,69608-1111100-0,14062145,"El Cajon Transit Ctr",1,West,84806,816_3_22,1,2,El Caj TC
816,69608-1111100-0,14062164,"El Cajon Transit Ctr",1,West,84801,816_3_22,1,2,El Caj TC
816,69608-1111100-0,14062182,"El Cajon Transit Ctr",1,West,84802,816_3_22,1,2,El Caj TC
816,69608-1111100-0,14062239,"El Cajon Transit Ctr",1,West,84805,816_3_22,1,2,El Caj TC
816,69608-1111100-0,14062222,"El Cajon Transit Ctr",1,West,84804,816_3_22,1,2,El Caj TC
816,69608-1111100-0,14062205,"El Cajon Transit Ctr",1,West,84803,816_3_22,1,2,El Caj TC
816,69608-1111100-0,14062149,"El Cajon Transit Ctr",1,West,84806,816_3_22,1,2,El Caj TC
816,69608-1111100-0,14062168,"El Cajon Transit Ctr",1,West,84801,816_3_22,1,2,El Caj TC
816,69608-1111100-0,14062186,"El Cajon Transit Ctr",1,West,84802,816_3_22,1,2,El Caj TC
816,69608-1111100-0,14062243,"El Cajon Transit Ctr",1,West,84805,816_3_22,1,2,El Caj TC
